Player,avg_PER,avg_OWS,avg_DWS,avg_WS,max_OWS,max_DWS,max_WS,NumOfSeasons
Shabazz Muhammad\muhamsh01,14.8,1.28,0.08,1.32,2.6,0.2,2.7,4	
Shabazz Napier\napiesh01,11.67,-0.17,0.43,0.27,-0.3,0.8,0.5,3	
Shaler Halimon\halimsh01,8.03,-0.65,0.65,0.0,-0.1,0.4,0.3,4	
Shammond Williams\willish01,16.0,0.77,0.47,1.27,1.1,2.0,3.1,7	
Shandon Anderson\andersh01,11.13,0.95,1.43,2.36,3.0,1.9,4.9,10	
Shane Battier\battish01,12.35,3.11,2.72,5.82,4.6,4.5,9.1,13	
Shane Edwards\edwarsh01,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1	
Shane Heal\healsh01,5.15,-0.3,0.1,-0.2,-0.1,0.1,0.0,2	
Shane Larkin\larkish01,10.83,0.3,0.73,1.0,0.8,0.9,1.7,3	
Shannon Brown\brownsh01,9.83,0.21,0.81,1.03,1.1,2.3,3.4,9	
Shaquille O'Neal*\onealsh01,25.53,6.08,3.5,9.56,11.7,7.0,18.6,19	
Shareef Abdur-Rahim\abdursh01,17.72,4.17,1.75,5.92,7.4,2.3,9.7,12	
Sharone Wright\wrighsh01,11.8,-0.47,0.82,0.35,-0.2,1.9,1.7,4	
Sharrod Ford\fordsh02,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1	
Shaun Livingston\livinsh01,12.37,0.93,1.09,2.02,2.9,1.7,4.6,12	
Shavlik Randolph\randosh01,12.49,0.06,0.2,0.29,0.5,0.5,1.1,8	
Shawn Bradley\bradlsh01,15.72,0.84,2.58,3.4,3.9,3.5,7.4,12	
Shawn Kemp\kempsh01,18.35,2.66,3.72,6.39,5.6,6.0,11.7,14	
Shawn Marion\mariosh01,18.11,3.99,3.83,7.81,8.6,5.9,14.6,16	
Shawn Respert\respesh01,11.5,0.38,0.15,0.53,0.8,0.0,0.8,4	
Shawne Williams\willish03,9.59,0.37,0.6,0.97,1.4,1.1,2.5,7	
Shawnelle Scott\scottsh01,13.95,0.08,0.25,0.33,0.1,0.4,0.5,4	
Shayne Whittington\whittsh01,13.7,0.1,0.15,0.2,0.3,0.2,0.4,2	
Shea Seals\sealssh01,4.9,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Shelden Williams\willish02,12.7,0.63,1.03,1.65,0.3,1.9,2.2,6	
Sheldon McClellan\mcclesh01,13.5,0.1,0.0,0.2,0.1,0.0,0.2,1	
Shellie McMillon\mcmilsh01,13.43,1.3,0.83,2.13,1.4,1.1,2.5,3	
Shelton Jones\jonessh01,10.4,-0.1,0.4,0.3,-0.1,0.4,0.3,1	
Shelvin Mack\macksh01,12.35,0.33,0.8,1.1,1.2,1.2,2.3,6	
Sherell Ford\fordsh01,16.4,0.1,0.2,0.4,0.1,0.2,0.4,1	
Sherman Douglas\douglsh01,14.6,1.92,0.83,2.74,3.5,1.9,5.4,12	
Sherron Collins\collish01,3.6,-0.2,0.0,-0.2,-0.2,0.0,-0.2,1	
Si Green\greensi01,10.35,0.43,1.02,1.45,-0.2,2.8,2.6,6	
Sid Catlett\catlesi01,-1.4,-0.2,0.0,-0.2,-0.2,0.0,-0.2,1	
Sidney Green\greensi02,11.7,0.1,1.64,1.74,0.3,3.1,3.4,10	
Sidney Lowe\lowesi01,11.05,0.15,0.85,1.0,0.1,1.6,1.7,4	
Sidney Moncrief\moncrsi01,17.75,5.58,2.63,8.22,8.9,4.5,13.4,11	
Sidney Wicks\wickssi01,15.32,2.18,2.03,4.24,5.7,4.0,9.7,10	
Sim Bhullar\bhullsi01,44.3,0.0,0.0,0.0,0.0,0.0,0.0,1	
Skal Labissiere\labissk01,24.6,0.1,0.0,0.1,0.1,0.0,0.1,1	
Skeeter Henry\henrysk01,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1	
Skip Harlicka\harlisk01,14.8,0.4,0.2,0.5,0.4,0.2,0.5,1	
Slater Martin*\martisl01,9.7,0.8,1.4,2.2,0.8,1.4,2.2,1	
Slavko Vranes\vranesl01,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,1	
Sleepy Floyd\floydsl01,14.05,2.3,1.58,3.89,8.3,1.7,10.0,13	
Slick Leonard*\leonasl01,9.1,-0.9,1.02,0.17,-0.1,1.3,1.2,4	
Slick Watts\wattssl01,14.27,-0.15,2.45,2.32,0.9,3.8,4.7,6	
Sly Williams\willisl01,12.24,0.71,1.19,1.89,2.4,2.7,5.1,7	
Smush Parker\parkesm01,9.86,0.34,1.12,1.5,2.8,3.0,5.8,5	
Solomon Alabi\alabiso01,8.1,-0.1,0.1,0.0,0.0,0.2,0.2,2	
Solomon Hill\hillso01,9.47,0.43,1.25,1.68,0.9,2.6,3.5,4	
Solomon Jones\jonesso01,7.34,0.23,0.41,0.62,1.2,0.7,1.9,8	
Sonny Dove\doveso01,10.0,-0.15,0.1,-0.05,0.3,0.1,0.4,2	
Sonny Parker\parkeso01,15.23,2.52,1.98,4.48,3.5,3.5,7.0,6	
Sonny Weems\weemsso01,5.72,-0.15,0.15,0.03,0.8,0.5,1.3,4	
Soumaila Samake\samakso01,10.95,0.05,0.15,0.15,0.1,0.1,0.2,2	
Speedy Claxton\claxtsp01,12.96,0.69,1.34,2.03,2.6,1.6,4.2,7	
Spencer Dinwiddie\dinwisp01,14.73,-0.1,0.17,0.07,-0.3,0.4,0.1,3	
Spencer Hawes\hawessp01,13.81,0.5,1.67,2.15,1.7,2.8,4.5,10	
Spencer Haywood*\haywosp01,16.77,3.08,2.03,5.12,8.8,1.4,10.2,12	
Spud Webb\webbsp01,14.26,2.16,1.2,3.35,4.0,1.4,5.4,12	
Stacey Arceneaux\arcenst01,10.4,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Stacey Augmon\augmost01,12.45,1.31,1.62,2.92,5.7,4.0,9.7,15	
Stacey King\kingst01,10.12,0.44,0.93,1.36,2.2,1.4,3.6,8	
Stan Kimbrough\kimbrst01,10.15,0.0,0.05,0.05,0.0,0.1,0.1,2	
Stan Love\lovest01,13.35,0.35,1.05,1.38,0.9,1.3,2.2,4	
Stan McKenzie\mckenst01,10.96,1.6,0.47,2.09,5.7,0.4,6.1,7	
Stan Pietkiewicz\pietkst01,9.4,0.4,0.07,0.53,0.8,0.1,1.0,3	
Stan Washington\washist01,-10.3,0.0,0.0,0.0,0.0,0.0,0.0,1	
Stanislav Medvedenko\medvest01,13.99,0.43,0.43,0.86,1.5,1.6,3.0,7	
Stanley Brundy\brundst01,10.1,0.0,0.1,0.2,0.0,0.1,0.2,1	
Stanley Jackson\jacksst01,17.8,0.1,0.1,0.2,0.1,0.1,0.2,1	
Stanley Johnson\johnsst04,9.35,-0.65,1.2,0.55,-1.3,1.9,0.6,2	
Stanley Roberts\roberst01,11.38,0.15,0.88,1.01,0.8,2.4,3.2,8	
Stefano Rusconi\ruscost01,2.4,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Steffond Johnson\johnsst02,4.7,-0.3,0.1,-0.2,-0.3,0.1,-0.2,1	
Stephane Lasme\lasmest01,11.7,-0.1,0.3,0.3,-0.1,0.3,0.3,1	
Stephen Curry\curryst01,23.43,7.09,2.4,9.51,13.8,4.1,17.9,8	
Stephen Graham\grahast01,9.72,-0.13,0.4,0.27,0.4,1.2,1.6,6	
Stephen Howard\howarst01,13.75,0.1,0.3,0.4,0.7,0.6,1.3,4	
Stephen Jackson\jacksst02,12.46,0.69,1.89,2.57,0.5,4.6,5.0,14	
Stephen Thompson\thompst01,11.5,-0.1,0.1,0.0,-0.1,0.1,0.0,1	
Stephen Zimmerman\zimmest01,11.7,0.0,0.0,0.0,0.0,0.0,0.0,1	
Stephon Marbury\marbust01,17.46,4.86,1.09,5.97,10.4,1.3,11.7,13	
Steve Alford\alforst01,15.68,0.45,0.35,0.8,0.7,0.7,1.4,4	
Steve Bardo\bardost01,16.13,-0.13,0.1,-0.03,0.0,0.2,0.2,3	
Steve Blake\blakest01,10.75,1.26,0.97,2.23,4.1,1.7,5.8,13	
Steve Bracey\bracest01,12.53,0.67,0.6,1.3,1.4,0.7,2.1,3	
Steve Bucknall\bucknst01,0.0,-0.4,0.0,-0.3,-0.4,0.0,-0.3,1	
Steve Burtt\burttst01,12.38,-0.2,0.18,0.0,0.1,0.4,0.5,4	
Steve Colter\coltest01,12.55,1.04,1.14,2.17,1.6,1.7,3.3,8	
Steve Courtin\courtst01,6.9,0.1,0.2,0.2,0.1,0.2,0.2,1	
Steve Downing\downist01,1.85,-0.2,0.1,-0.1,-0.1,0.0,-0.1,2	
Steve Francis\francst01,17.09,3.83,2.17,6.01,9.2,3.0,12.2,9	
Steve Goodrich\goodrst01,1.6,-0.1,0.05,-0.1,-0.1,0.1,-0.1,2	
Steve Green\greenst01,11.87,0.33,0.4,0.73,0.4,0.7,1.1,3	
Steve Hamer\hamerst01,8.9,0.1,0.1,0.2,0.1,0.1,0.2,1	
Steve Hamilton\hamilst01,8.2,0.0,0.2,0.3,0.0,0.2,0.3,1	
Steve Harris\harrist01,13.04,0.18,0.46,0.64,0.0,1.3,1.3,5	
Steve Hawes\hawesst01,14.06,1.62,2.1,3.7,2.7,3.5,6.1,10	
Steve Hayes\hayesst01,8.66,0.14,0.42,0.58,0.4,0.8,1.2,5	
Steve Henson\hensost01,10.77,0.34,0.21,0.51,0.7,0.6,1.2,7	
Steve Johnson\johnsst03,14.3,1.23,1.48,2.68,3.0,1.9,4.9,10	
Steve Jones\jonesst01,12.1,0.3,0.5,0.8,0.3,0.5,0.8,1	
Steve Kerr\kerrst01,12.4,2.13,1.01,3.15,6.0,2.3,8.3,15	
Steve Kuberski\kuberst01,10.22,0.1,1.16,1.27,-0.1,2.7,2.6,9	
Steve Lingenfelter\lingest01,2.95,-0.05,0.05,0.0,-0.1,0.1,0.0,2	
Steve Malovic\malovst01,7.2,0.1,0.1,0.3,0.1,0.1,0.3,1	
Steve Mix\mixst01,15.4,2.58,1.84,4.44,5.7,3.7,9.4,13	
Steve Nash\nashst01,18.6,6.31,0.88,7.22,10.8,1.7,12.6,18	
Steve Novak\novakst01,10.2,1.01,0.31,1.33,3.2,0.8,4.0,11	
Steve Patterson\pattest01,10.56,-0.26,1.22,0.96,0.9,2.0,3.0,5	
Steve Scheffler\schefst01,13.34,0.29,0.13,0.43,0.5,0.2,0.7,7	
Steve Sheppard\sheppst01,10.35,0.25,0.25,0.45,0.5,0.3,0.8,2	
Steve Smith\smithst01,15.51,4.38,1.6,5.98,7.7,2.7,10.4,14	
Steve Stipanovich\stipast01,15.06,2.5,3.58,6.08,4.6,4.4,9.0,5	
Steven Adams\adamsst01,14.3,2.02,1.9,3.95,4.2,2.3,6.5,4	
Steven Hill\hillst01,88.3,0.0,0.0,0.0,0.0,0.0,0.0,1	
Steven Hunter\huntest01,12.32,0.7,0.62,1.32,1.3,1.5,2.8,8	
Steven Smith\smithst03,-1.8,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Stevin Smith\smithst02,3.3,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Stewart Granger\grangst01,5.27,-0.23,0.23,-0.03,0.0,0.5,0.5,3	
Stojko Vrankovic\vrankst01,10.04,-0.16,0.4,0.26,-0.1,0.9,0.9,5	
Stromile Swift\swiftst01,14.96,0.82,1.54,2.38,2.4,2.4,4.8,9	
Stu Lantz\lantzst01,12.75,2.15,1.94,4.06,6.3,4.2,10.5,8	
Stuart Gray\grayst01,7.96,-0.16,0.63,0.47,0.0,1.2,1.1,7	
Sun Yue\yuesu01,-8.6,-0.2,0.0,-0.1,-0.2,0.0,-0.1,1	
Sundiata Gaines\gainesu01,14.53,0.13,0.37,0.47,0.4,0.6,1.0,3	
Swede Halbrook\halbrsw01,10.25,-1.35,1.5,0.15,-0.9,1.5,0.6,2	
Swen Nater\natersw01,15.26,2.85,1.76,4.61,5.5,3.1,8.6,8	
Sylvester Gray\graysy01,11.2,-0.4,1.1,0.7,-0.4,1.1,0.7,1	
Sylvester Norris\norrisy01,3.3,-0.4,0.1,-0.2,-0.4,0.1,-0.2,1	
T.J. Ford\fordtj01,14.32,0.81,1.27,2.11,2.0,2.3,4.3,8	
T.J. McConnell\mccontj01,13.2,0.35,1.0,1.25,0.6,1.4,1.9,2	
T.J. Warren\warretj01,15.63,1.0,0.43,1.4,1.7,0.6,2.2,3	
T.R. Dunn\dunntr01,10.23,1.31,1.53,2.85,1.8,3.1,4.9,14	
Taj Gibson\gibsota01,15.45,1.69,2.74,4.41,1.4,4.4,5.7,8	
Tal Skinner\skinnta01,9.6,0.4,1.25,1.7,0.7,1.2,1.9,2	
Tamar Slay\slayta01,5.47,-0.4,0.27,-0.1,-0.5,0.5,0.0,3	
Tang Hamilton\hamilta01,10.9,0.1,0.2,0.2,0.1,0.2,0.2,1	
Tarence Kinsey\kinseta01,11.43,0.27,0.27,0.5,0.6,0.3,0.9,3	
Tarik Black\blackta01,14.7,1.1,0.5,1.6,2.2,0.9,3.1,3	
Tariq Abdul-Wahad\abdulta01,10.58,-0.12,0.68,0.57,0.4,1.8,2.2,6	
Tate Armstrong\armstta01,8.8,-0.05,0.25,0.15,0.1,0.3,0.4,2	
Tate George\georgta01,8.05,0.0,0.35,0.35,0.4,0.7,1.1,4	
Taurean Green\greenta01,7.0,-0.2,0.1,-0.1,-0.2,0.1,-0.1,1	
Taurean Waller-Prince\princta02,9.9,0.0,0.2,0.2,0.0,0.2,0.2,1	
Taylor Griffin\griffta01,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1	
Tayshaun Prince\princta01,13.18,2.51,2.01,4.5,5.4,4.0,9.4,14	
Ted Luckenbill\luckete01,8.0,-0.1,0.3,0.15,0.0,0.4,0.4,2	
Ted Manakas\manakte01,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1	
Ted McClain\mcclate01,10.4,0.07,1.23,1.33,0.2,2.5,2.7,3	
Tellis Frank\frankte01,10.4,0.06,0.76,0.82,0.4,1.6,2.0,5	
Terence Morris\morrite01,8.83,-0.1,0.4,0.33,0.3,0.6,0.9,3	
Terence Stansbury\stanste01,9.83,-0.07,0.87,0.8,0.5,1.0,1.5,3	
Terrance Roberson\roberte01,-15.0,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Terrel Harris\harrite01,1.45,-0.5,0.25,-0.25,-0.3,0.4,0.1,2	
Terrell Brandon\brandte01,19.24,3.65,2.35,5.99,9.5,3.1,12.7,11	
Terrence Jones\joneste01,16.56,1.5,1.18,2.68,4.6,2.7,7.3,5	
Terrence Rencher\renchte01,6.5,-0.7,0.5,-0.2,-0.7,0.5,-0.2,1	
Terrence Ross\rosste01,13.26,1.36,1.2,2.58,2.0,2.2,4.2,5	
Terrence Williams\willite01,10.95,-0.63,0.58,-0.07,-0.1,0.4,0.3,4	
Terry Catledge\catlete01,13.41,1.45,1.15,2.61,3.2,1.4,4.6,8	
Terry Crosby\crosbte01,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1	
Terry Cummings\cummite01,16.77,2.54,2.52,5.07,5.6,5.1,10.7,18	
Terry Davis\daviste01,10.03,0.48,0.74,1.21,1.8,1.9,3.6,10	
Terry Dehere\deherte01,11.62,0.8,0.38,1.22,4.5,0.5,5.0,6	
Terry Dischinger\dischte01,15.81,5.19,1.09,6.27,9.5,1.9,11.3,9	
Terry Dozier\doziete01,5.1,-0.3,0.1,-0.2,-0.3,0.1,-0.2,1	
Terry Driscoll\driscte01,10.22,0.08,0.92,1.02,0.5,1.3,1.7,5	
Terry Duerod\duerote01,10.55,0.12,0.12,0.22,0.6,0.2,0.7,4	
Terry Furlow\furlote01,15.47,1.25,0.57,1.8,2.5,0.8,3.3,4	
Terry Mills\millste01,12.21,1.58,1.44,3.04,4.5,1.8,6.3,11	
Terry Porter\portete01,16.69,4.22,2.25,6.49,9.2,3.9,13.0,17	
Terry Rozier\roziete01,8.65,-0.2,0.4,0.2,0.2,0.5,0.7,2	
Terry Teagle\teaglte01,12.63,0.55,0.65,1.23,1.7,1.4,3.1,11	
Terry Thomas\thomate01,16.3,0.1,0.1,0.2,0.1,0.1,0.2,1	
Terry Tyler\tylerte01,14.32,1.45,2.26,3.7,2.5,3.9,6.4,11	
Thabo Sefolosha\sefolth01,11.48,0.85,2.12,2.97,3.6,3.1,6.8,11	
Thaddeus Young\youngth01,16.63,2.23,2.19,4.42,3.7,3.7,7.4,10	
Thales McReynolds\mcreyth01,-3.3,-0.2,0.0,-0.2,-0.2,0.0,-0.2,1	
Thanasis Antetokounmpo\antetth01,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1	
Tharon Mayes\mayesth01,6.4,-0.6,0.2,-0.4,-0.6,0.2,-0.4,1	
Theo Ratliff\ratlith01,12.63,1.11,1.89,2.99,3.4,3.4,6.7,16	
Theron Smith\smithth01,6.8,-0.4,0.25,-0.15,-0.1,0.2,0.1,2	
Thomas Gardner\gardnth01,2.95,-0.2,0.05,-0.15,-0.1,0.0,-0.1,2	
Thomas Hamilton\hamilth01,7.85,-0.35,0.2,-0.15,-0.3,0.3,0.0,2	
Thomas Jordan\jordath01,6.9,-0.3,0.1,-0.2,-0.3,0.1,-0.2,1	
Thomas Robinson\robinth01,13.28,-0.22,0.96,0.74,0.4,1.2,1.6,5	
Thon Maker\makerth01,25.7,0.1,0.0,0.1,0.1,0.0,0.1,1	
Thurl Bailey\baileth01,14.03,1.25,2.49,3.75,2.7,4.1,6.8,12	
Tiago Splitter\splitti01,17.38,2.38,1.82,4.18,4.7,3.5,8.2,6	
Tibor Pleiss\pleisti01,3.5,-0.2,0.1,-0.1,-0.2,0.1,-0.1,1	
Ticky Burden\burdeti01,10.75,-0.35,0.35,0.0,0.0,0.0,0.0,2	
Tierre Brown\brownti01,7.53,-0.2,0.1,-0.1,0.0,0.2,0.2,4	
Tim Bassett\basseti01,8.45,-0.8,1.82,1.02,-1.9,3.4,1.5,4	
Tim Breaux\breauti01,8.9,-0.27,0.17,-0.07,-0.2,0.2,0.0,3	
Tim Duncan\duncati01,23.93,5.26,5.6,10.86,10.7,7.1,17.8,19	
Tim Frazier\fraziti01,12.1,0.27,0.43,0.77,0.7,0.6,1.4,3	
Tim Hardaway\hardati01,18.02,4.43,2.09,6.54,7.9,5.0,12.9,13	
Tim Hardaway\hardati02,12.55,1.25,0.45,1.68,2.7,0.4,3.1,4	
Tim James\jamesti01,7.73,-0.1,0.07,-0.03,-0.1,0.2,0.1,3	
Tim Kempton\kemptti01,4.62,0.04,0.38,0.41,0.1,1.2,1.3,8	
Tim Legler\legleti01,9.05,1.0,0.21,1.2,5.7,1.1,6.8,10	
Tim McCormick\mccorti01,11.44,1.54,1.17,2.69,3.7,2.4,6.0,8	
Tim Ohlbrecht\ohlbrti01,-6.1,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Tim Perry\perryti01,12.18,0.74,1.07,1.81,2.7,3.0,5.7,8	
Tim Quarterman\quartti01,37.7,0.2,0.0,0.2,0.2,0.0,0.2,1	
Tim Thomas\thomati01,14.01,1.56,1.13,2.71,3.7,1.7,5.5,13	
Tim Young\youngti01,11.7,0.1,0.0,0.2,0.1,0.0,0.2,1	
Timofey Mozgov\mozgoti01,14.06,1.34,1.11,2.46,3.5,2.2,5.7,7	
Timothe Luwawu-Cabarrot\luwawti01,7.6,-0.1,0.1,0.0,-0.1,0.1,0.0,1	
Tiny Archibald*\architi01,17.05,5.02,1.38,6.42,13.9,0.3,14.2,13	
Tito Horford\horfoti01,3.5,-0.33,0.13,-0.17,-0.1,0.0,0.0,3	
Tito Maddox\maddoti01,11.2,-0.1,0.1,0.0,-0.1,0.1,0.0,1	
Tobias Harris\harrito02,15.98,2.03,1.47,3.53,4.1,2.5,6.6,6	
Toby Bailey\baileto01,11.05,0.1,0.4,0.5,0.2,0.6,0.8,2	
Toby Kimball\kimbato01,11.88,-0.09,1.64,1.57,1.5,1.9,3.4,9	
Toby Knight\knighto01,14.23,2.6,1.35,3.93,5.5,1.9,7.3,4	
Tod Murphy\murphto01,11.56,0.84,0.76,1.62,3.3,2.8,6.1,5	
Todd Day\dayto01,13.69,1.06,1.14,2.19,2.9,1.9,4.8,8	
Todd Fuller\fulleto02,10.04,-0.02,0.46,0.44,0.4,0.3,0.7,5	
Todd Lichti\lichtto01,12.74,0.48,0.62,1.1,0.5,1.3,1.8,5	
Todd MacCulloch\maccuto01,16.75,1.65,1.35,3.0,3.1,2.5,5.6,4	
Todd Mitchell\mitchto01,7.5,-0.4,0.3,-0.1,-0.4,0.3,-0.1,1	
Todd Mundt\mundtto01,7.0,0.0,0.1,0.1,0.0,0.1,0.1,1	
Togo Palazzi\palazto01,6.0,-0.2,0.1,-0.2,-0.2,0.1,-0.2,1	
Tom Abernethy\abernto01,12.18,1.68,0.98,2.66,2.9,1.3,4.1,5	
Tom Barker\barketo01,10.3,-0.25,0.9,0.65,-0.4,1.4,1.0,2	
Tom Black\blackto01,9.6,-0.4,0.5,0.1,-0.4,0.5,0.1,1	
Tom Boerwinkle\boerwto01,15.55,0.92,2.89,3.82,3.4,5.6,9.0,10	
Tom Boswell\bosweto01,12.4,1.55,1.0,2.53,3.4,2.2,5.6,6	
Tom Burleson\burleto01,14.04,1.3,1.96,3.29,5.0,3.2,8.2,7	
Tom Chambers\chambto01,15.91,2.92,2.02,4.94,7.5,3.7,11.2,16	
Tom Copa\copato01,10.7,0.0,0.2,0.2,0.0,0.2,0.2,1	
Tom Garrick\garrito01,11.48,0.38,1.1,1.48,0.9,1.6,2.5,4	
Tom Gola*\golato01,12.56,2.47,2.13,4.61,4.5,5.4,9.9,7	
Tom Gugliotta\guglito01,14.71,0.89,2.2,3.1,2.6,4.2,6.7,13	
Tom Hammonds\hammoto01,9.68,0.56,0.67,1.23,1.7,0.9,2.6,12	
Tom Hawkins\hawkito01,10.76,0.96,1.44,2.4,2.5,1.6,4.1,10	
Tom Heinsohn*\heinsto01,17.8,1.82,4.9,6.7,3.7,5.5,9.3,6	
Tom Henderson\hendeto01,12.4,1.26,1.2,2.46,2.5,2.2,4.7,9	
Tom Hoover\hooveto01,8.37,0.07,0.1,0.17,0.3,0.1,0.4,3	
Tom Hovasse\hovasto01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1	
Tom Ingelsby\ingelto01,9.5,-0.2,0.3,0.1,-0.2,0.3,0.1,1	
Tom Kozelko\kozelto01,7.87,-0.1,0.9,0.8,0.2,0.8,1.0,3	
Tom Kropp\kroppto01,7.35,-0.05,0.3,0.25,0.2,0.5,0.7,2	
Tom LaGarde\lagarto01,8.45,0.2,0.9,1.08,1.3,1.4,2.7,6	
Tom McMillen\mcmilto01,12.1,1.25,1.21,2.47,2.2,1.7,3.9,11	
Tom Meschery\meschto01,13.08,2.11,2.26,4.35,3.3,4.2,7.5,10	
Tom Owens\owensto01,15.41,2.84,1.86,4.69,7.4,3.0,10.4,7	
Tom Patterson\patteto01,13.25,0.05,0.05,0.1,0.1,0.1,0.2,2	
Tom Payne\payneto01,15.0,0.1,0.2,0.3,0.1,0.2,0.3,1	
Tom Piotrowski\piotrto01,9.2,0.0,0.1,0.1,0.0,0.1,0.1,1	
Tom Riker\rikerto01,14.47,-0.07,0.17,0.13,0.1,0.1,0.2,3	
Tom Sanders*\sandeto01,10.93,1.12,3.22,4.35,1.5,6.1,7.6,13	
Tom Scheffler\schefto01,6.9,-0.2,0.4,0.2,-0.2,0.4,0.2,1	
Tom Sewell\sewelto01,-2.7,-0.5,0.1,-0.4,-0.5,0.1,-0.4,1	
Tom Sluby\slubyto01,12.2,0.1,0.1,0.2,0.1,0.1,0.2,1	
Tom Stith\stithto01,6.5,-0.7,0.1,-0.6,-0.7,0.1,-0.6,1	
Tom Thacker\thackto01,8.5,-0.72,0.6,-0.15,-0.3,1.2,0.9,4	
Tom Tolbert\tolbeto01,9.01,0.34,0.61,0.94,0.8,1.9,2.7,7	
Tom Van Arsdale\vanarto01,12.58,1.83,1.21,3.07,3.8,1.7,5.5,12	
Tom Workman\workmto01,7.73,0.07,0.07,0.17,0.3,0.1,0.4,3	
Tomas Satoransky\satorto01,7.9,-0.1,0.2,0.1,-0.1,0.2,0.1,1	
Tommie Green\greento01,8.3,-1.0,0.7,-0.3,-1.0,0.7,-0.3,1	
Tommy Kron\kronto01,11.0,-0.07,0.63,0.6,0.2,1.0,1.3,3	
Toney Douglas\douglto01,11.8,0.81,0.66,1.48,3.0,1.2,4.2,8	
Toni Kukoc\kukocto01,16.89,2.59,1.96,4.6,6.9,3.2,10.1,13	
Tony Allen\allento01,14.35,0.7,2.11,2.82,1.0,4.1,5.1,13	
Tony Battie\battito01,11.86,1.05,1.56,2.61,3.2,3.0,6.2,14	
Tony Bennett\benneto01,8.13,0.27,0.3,0.53,0.5,0.5,0.9,3	
Tony Bobbitt\bobbito01,11.7,0.0,0.0,0.0,0.0,0.0,0.0,1	
Tony Brown\brownto01,9.69,0.06,0.61,0.7,0.4,1.4,1.8,7	
Tony Campbell\campbto01,13.04,0.76,1.13,1.87,2.8,2.5,5.3,11	
Tony Dawson\dawsoto01,10.95,0.0,0.0,0.0,0.0,0.0,0.0,2	
Tony Delk\delkto01,13.83,0.89,1.06,1.96,1.7,2.9,4.6,10	
Tony Dumas\dumasto01,8.65,0.1,0.17,0.33,1.2,0.4,1.6,4	
Tony Farmer\farmeto01,14.8,1.05,0.6,1.65,1.9,1.0,2.9,2	
Tony Fuller\fulleto01,6.9,-0.4,0.3,-0.1,-0.4,0.3,-0.1,1	
Tony Harris\harrito01,9.17,0.0,0.03,0.03,0.1,0.1,0.2,3	
Tony Jackson\jacksto02,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1	
Tony Massenburg\masseto01,11.52,0.48,0.71,1.19,1.6,1.2,2.8,13	
Tony Mitchell\mitchto02,18.1,0.1,0.1,0.2,0.1,0.1,0.2,1	
Tony Mitchell\mitchto03,30.9,0.0,0.0,0.1,0.0,0.0,0.1,1	
Tony Parker\parketo01,18.27,3.98,2.68,6.66,5.8,3.9,9.6,16	
Tony Price\priceto01,2.4,-0.1,0.0,-0.1,-0.1,0.0,-0.1,1	
Tony Robertson\roberto01,10.65,-0.45,0.65,0.25,-0.7,1.2,0.5,2	
Tony Smith\smithto02,10.14,0.19,0.56,0.74,1.2,0.5,1.7,9	
Tony Snell\snellto01,8.1,0.2,1.07,1.25,1.2,1.2,2.4,4	
Tony White\whiteto01,9.4,-0.4,0.1,-0.3,-0.4,0.1,-0.3,1	
Tony Windis\windito01,7.5,-0.4,0.2,-0.2,-0.4,0.2,-0.2,1	
Tony Wroten\wroteto01,9.72,-0.85,0.53,-0.33,-0.6,0.9,0.3,4	
Tony Zeno\zenoto01,0.2,-0.3,0.1,-0.2,-0.3,0.1,-0.2,1	
Torgeir Bryn\brynto01,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1	
Tornike Shengelia\shengto01,6.2,-0.15,0.1,-0.05,-0.1,0.1,0.0,2	
Torraye Braggs\braggto01,10.55,0.0,0.1,0.1,0.0,0.2,0.2,2	
Toure' Murry\murryto01,6.1,-0.2,0.15,-0.05,-0.3,0.3,0.0,2	
Tracy Jackson\jackstr01,10.47,0.47,0.33,0.8,1.0,0.7,1.7,3	
Tracy McGrady\mcgratr01,20.47,4.06,2.42,6.49,13.2,2.9,16.1,15	
Tracy Moore\mooretr01,16.64,0.22,0.14,0.36,0.2,0.4,0.6,5	
Tracy Murray\murratr01,11.92,1.31,0.69,2.02,4.6,1.9,6.5,12	
Trajan Langdon\langdtr01,12.07,0.7,0.23,0.97,1.5,0.5,2.0,3	
Travis Best\besttr01,13.32,1.67,1.42,3.09,4.8,2.3,7.2,10	
